OBJECTID,fire_id,fire_name,ignition_date,area_ha,perim_km,state,Shape__Area,Shape__Length
310954,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.008677965,0.512386387
310955,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.018026362,0.630385231
310956,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.006539304,0.477531686
310957,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.026399028,0.743741083
310958,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.010070008,0.645652325
310959,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.001334013,0.331291421
310960,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.011884747,0.613424037
310961,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.001834029,0.262418383
310962,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.011039196,0.50651729
310963,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.002495619,0.38342436
310964,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.001433957,0.2745424
310965,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.001998311,0.287065065
310966,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.003243678,0.324164224
310967,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.003156613,0.369448457
310968,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.005438529,0.404139335
310969,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.001305643,0.219603049
310970,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.002705123,0.319362919
310971,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.000628789,0.164238658
310972,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.006045443,0.43824628
310973,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.008008281,0.528814831
310974,BF 2019 ESP 013,Balladonia,2019/12/20 00:00:00+00,162367,1290,WA (Western Australia),0.001625933,0.306169756
70967,19122265993,Myall Creek Road,2019/12/21 00:00:00+00,121952,537,NSW (New South Wales),0.116590701,4.019624037
87111,0,Nangwarry,2019/12/21 00:00:00+00,479,11,SA (South Australia),0.000488176,0.105847435
161656,201912031,KI Complex,2019/12/21 00:00:00+00,16312,199,SA (South Australia),0.018007597,1.22708652
151370,10743,"Prince Of Wales Range, Southwest",2019/12/21 00:00:00+00,38,3,TAS (Tasmania),4.19E-05,0.03459083
5712,63,GOULBURN 63 - MOORNGAG - SAMARIA RD,2019/12/21 00:00:00+00,99,6,VIC (Victoria),9.99E-05,0.057636361
52637,16,FAR SOUTH WEST 16 - WRIGHTS SWAMP/MT DECEPTION - C,2019/12/21 00:00:00+00,454,30,VIC (Victoria),0.000470554,0.130283212
53063,20,WIMMERA 20 - ULLSWATER - DAN WEST TRK,2019/12/21 00:00:00+00,99,6,VIC (Victoria),9.98E-05,0.056750207
70651,18,WIMMERA 18 - LITTLE DESERT - KOONIK TK,2019/12/21 00:00:00+00,1478,43,VIC (Victoria),0.001512855,0.375650579
196892,17,FAR SOUTH WEST 17 - CRAWFORD RIVER - BOULEVARD,2019/12/21 00:00:00+00,3016,40,VIC (Victoria),0.00309613,0.392100632
213339,19,WIMMERA 19 - GRAMPIANS - MT LANG,2019/12/21 00:00:00+00,96,4,VIC (Victoria),9.79E-05,0.038938165
248370,21,WIMMERA 21 - TOOAN - BLAKES RD,2019/12/21 00:00:00+00,188,8,VIC (Victoria),0.000190017,0.075927372
252255,18,FAR SOUTH WEST 18 - BUDJ BIM COMPLEX -,2019/12/21 00:00:00+00,6289,228,VIC (Victoria),0.006500027,0.973513866
285697,74,MURRAY GOLDFIELDS 74 - TABILK - MITCHELLSTOWN RD,2019/12/21 00:00:00+00,17,2,VIC (Victoria),1.68E-05,0.020828655
300195,15,FAR SOUTH WEST 15 - WEECURRA - DIGBY STRATHDOWNIE,2019/12/21 00:00:00+00,850,21,VIC (Victoria),0.000869995,0.198557675
303513,13,OTWAY 13 - CARLISLE RIVER - TUCKERS ORCHARD ROAD,2019/12/21 00:00:00+00,26,2,VIC (Victoria),2.65E-05,0.024975429
75615,BF 2019 GLD 046,Rason Lake Road,2019/12/21 00:00:00+00,5441,278,WA (Western Australia),0.005486619,1.717757639
2169,201912028,Secret Rocks,2019/12/22 00:00:00+00,3585,52,SA (South Australia),0.003481055,0.483568587
146386,10747,"Pearce Basin, Southwest",2019/12/22 00:00:00+00,2731,133,TAS (Tasmania),0.003053083,1.234172883
192512,10746,"Innes High Rocky, Southwest",2019/12/22 00:00:00+00,12,2,TAS (Tasmania),1.30E-05,0.021294029
153764,BF 2019 ESP 008,Muntz,2019/12/22 00:00:00+00,103,5,WA (Western Australia),0.000100237,0.045700001
228007,BF 2019 PIL 025,Little Creek Meentheena,2019/12/22 00:00:00+00,948,43,WA (Western Australia),0.000894416,0.258970747
296213,,Boodjamulla (Lawn Hill) National Park/NP/W/2019/002,2019/12/23 00:00:00+00,165,7,QLD (Queensland),0.000141881,0.061584187
1441,BF 2019 GLD 048,GVD Business Road,2019/12/23 00:00:00+00,464,36,WA (Western Australia),0.000461063,0.240865993
80912,999,0,2019/12/23 00:00:00+00,27,4,WA (Western Australia),2.51E-05,0.034294079
292823,,Carnarvon National Park/NP/W/2019/004,2019/12/24 00:00:00+00,1366,30,QLD (Queensland),0.001218804,0.286054482
115259,0,Forster Len Kroens Lookout,2019/12/24 00:00:00+00,43,4,SA (South Australia),4.28E-05,0.041881794
274170,,Belington Hut State Forest/NP/W/2019/002,2019/12/25 00:00:00+00,9069,51,QLD (Queensland),0.008137023,0.485005534
306418,,Gubberamunda State Forest 3/NP/W/2019/001,2019/12/25 00:00:00+00,539,11,QLD (Queensland),0.000487114,0.107058418
58667,BF 2019 ESP 009,Dunn Rocks Road,2019/12/25 00:00:00+00,500,20,WA (Western Australia),0.00050974,0.155117909
155473,BF 2019 GLD 049,LG Granite Peak Rd,2019/12/25 00:00:00+00,1922,61,WA (Western Australia),0.00178129,0.520754676
310133,BF 2019 GER 004,Doolgunna East,2019/12/25 00:00:00+00,243,7,WA (Western Australia),0.000218912,0.062935265
311023,BF 2019 ESP 016,Norseman West,2019/12/25 00:00:00+00,164532,4522,WA (Western Australia),0.033489205,3.63442543
311024,BF 2019 ESP 016,Norseman West,2019/12/25 00:00:00+00,164532,4522,WA (Western Australia),0.056494716,3.621751215
311025,BF 2019 ESP 016,Norseman West,2019/12/25 00:00:00+00,164532,4522,WA (Western Australia),0.024755651,2.489502837
311026,BF 2019 ESP 016,Norseman West,2019/12/25 00:00:00+00,164532,4522,WA (Western Australia),0.036537727,2.054416786
311027,BF 2019 ESP 016,Norseman West,2019/12/25 00:00:00+00,164532,4522,WA (Western Australia),0.018712929,2.25246284
4681,19122766815,"Wattley Hill Rd, Mayers Flat",2019/12/26 00:00:00+00,148,6,NSW (New South Wales),0.000141407,0.061680952
9912,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,11,1,NSW (New South Wales),1.15E-05,0.014525155
10329,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,108,9,NSW (New South Wales),0.000108368,0.089118823
17828,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,36,4,NSW (New South Wales),3.61E-05,0.037147757
46968,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,14,2,NSW (New South Wales),1.37E-05,0.016789575
47882,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,18,2,NSW (New South Wales),1.81E-05,0.018665314
54073,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,10,1,NSW (New South Wales),1.02E-05,0.01362866
54120,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,114,4,NSW (New South Wales),0.000114153,0.042058753
63598,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,24,2,NSW (New South Wales),2.46E-05,0.022809363
67411,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,32,3,NSW (New South Wales),3.18E-05,0.025831842
71827,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,28,2,NSW (New South Wales),2.84E-05,0.021237131
73838,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,13,1,NSW (New South Wales),1.26E-05,0.014279503
79323,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,442,11,NSW (New South Wales),0.000443683,0.113279843
92537,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,17,2,NSW (New South Wales),1.68E-05,0.017006682
101039,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,10,2,NSW (New South Wales),9.57E-06,0.018915342
108194,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,16,3,NSW (New South Wales),1.61E-05,0.026320131
123488,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,21,3,NSW (New South Wales),2.10E-05,0.031873669
133504,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,14,2,NSW (New South Wales),1.45E-05,0.018701987
139011,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,10,2,NSW (New South Wales),1.04E-05,0.020034183
153026,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,43,5,NSW (New South Wales),4.37E-05,0.048630871
157087,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,14,2,NSW (New South Wales),1.42E-05,0.017073242
170127,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,60,10,NSW (New South Wales),6.02E-05,0.100018048
188156,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,288170,1873,NSW (New South Wales),0.298492863,11.26160333
193784,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,39,3,NSW (New South Wales),3.88E-05,0.027264818
194179,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,25,5,NSW (New South Wales),2.47E-05,0.047305083
200605,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,54,5,NSW (New South Wales),5.44E-05,0.05524003
222017,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,55,3,NSW (New South Wales),5.51E-05,0.030302006
243944,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,14,1,NSW (New South Wales),1.38E-05,0.014393501
244644,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,21,2,NSW (New South Wales),2.07E-05,0.018657087
247070,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,12,1,NSW (New South Wales),1.18E-05,0.014004272
277254,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,93,6,NSW (New South Wales),9.36E-05,0.058952132
279519,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,24,3,NSW (New South Wales),2.41E-05,0.031569504
281618,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,204,8,NSW (New South Wales),0.000205169,0.08543744
289255,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,33,2,NSW (New South Wales),3.30E-05,0.022011117
308011,19122766937,"Badja Forest Rd, Countegany",2019/12/26 00:00:00+00,38,4,NSW (New South Wales),3.85E-05,0.045200998
196517,,Eurimbula National Park/NP/W/2019/001,2019/12/26 00:00:00+00,2463,34,QLD (Queensland),0.002185493,0.316166459
207277,,Bulli State Forest/NP/W/2019/001,2019/12/26 00:00:00+00,129,6,QLD (Queensland),0.000118693,0.058818627
219336,BF 2019 ESP 010,Cape Le Grand West,2019/12/26 00:00:00+00,3253,33,WA (Western Australia),0.003171921,0.332480871
293491,BF 2019 ESP 012,North Peak Charles,2019/12/26 00:00:00+00,30855,799,WA (Western Australia),0.031756435,3.203765119
310308,BF 2019 ALB 006,,2019/12/26 00:00:00+00,34128,1595,WA (Western Australia),0.00871014,0.765361795
310309,BF 2019 ALB 006,,2019/12/26 00:00:00+00,34128,1595,WA (Western Australia),0.007022171,0.544646937
310310,BF 2019 ALB 006,,2019/12/26 00:00:00+00,34128,1595,WA (Western Australia),0.000618082,0.459285763
310311,BF 2019 ALB 006,,2019/12/26 00:00:00+00,34128,1595,WA (Western Australia),0.013095509,1.031260284
310312,BF 2019 ALB 006,,2019/12/26 00:00:00+00,34128,1595,WA (Western Australia),0.005543829,0.909420543
6544,19122867024,Dunns Road,2019/12/27 00:00:00+00,333980,666,NSW (New South Wales),0.334010769,6.209677879
15270,19122867024,Dunns Road,2019/12/27 00:00:00+00,94,4,NSW (New South Wales),9.26E-05,0.035995771
162176,19122867079,"Jacqua Creek, Bungonia",2019/12/27 00:00:00+00,4059,53,NSW (New South Wales),0.004005682,0.528040334
17416,,Barakula State Forest/NP/W/2019/006,2019/12/27 00:00:00+00,2793,25,QLD (Queensland),0.002524445,0.233960497
57802,,Barakula State Forest/NP/W/2019/007,2019/12/27 00:00:00+00,1962,18,QLD (Queensland),0.001776155,0.170289742
78940,,Blackbraes National Park/NP/W/2019/003,2019/12/27 00:00:00+00,732,13,QLD (Queensland),0.000629552,0.117243273
177092,,Warranna State Forest/NP/W/2019/001,2019/12/27 00:00:00+00,4663,47,QLD (Queensland),0.004203294,0.442762836
308379,,Girringun Conservation Park/NP/W/2019/001,2019/12/27 00:00:00+00,31039,87,QLD (Queensland),0.026535887,0.807196514
251459,0,Kongorong,2019/12/27 00:00:00+00,22,3,SA (South Australia),2.29E-05,0.025468755
270601,1789554,FIRE-APSLEY-NEWLANDS STMNT RD,2019/12/27 00:00:00+00,219,9,VIC (Victoria),0.000221856,0.084603598
142106,BF 2019 GLD 050,GD North east corner,2019/12/27 00:00:00+00,6425,150,WA (Western Australia),0.00613373,1.004423371
175885,BF 2019 ESP 017,Wylie Scarp,2019/12/27 00:00:00+00,78475,939,WA (Western Australia),0.079626136,4.673663599
311728,BF 2019 ESP 018,Mt Ney,2019/12/27 00:00:00+00,15108,1092,WA (Western Australia),0.002071545,0.559655854
311729,BF 2019 ESP 018,Mt Ney,2019/12/27 00:00:00+00,15108,1092,WA (Western Australia),0.005959238,0.908080909
311730,BF 2019 ESP 018,Mt Ney,2019/12/27 00:00:00+00,15108,1092,WA (Western Australia),0.002108184,0.624480888
311731,BF 2019 ESP 018,Mt Ney,2019/12/27 00:00:00+00,15108,1092,WA (Western Australia),0.002354441,0.573557149
311732,BF 2019 ESP 018,Mt Ney,2019/12/27 00:00:00+00,15108,1092,WA (Western Australia),0.003778351,0.821902087
128529,19122967252,Good Good Fire,2019/12/28 00:00:00+00,40868,382,NSW (New South Wales),0.042169733,2.783562229
206192,19122967335,"Green Valley, Talmalmo",2019/12/28 00:00:00+00,208748,517,NSW (New South Wales),0.213911906,4.445817867
294836,19122967341,Nine Mile Complex,2019/12/28 00:00:00+00,1414,21,NSW (New South Wales),0.001428598,0.212290571
274432,,Bowling Green Bay National Park/NP/W/2020/001,2019/12/28 00:00:00+00,250,10,QLD (Queensland),0.000215002,0.086843897
12492,201912022,Bunbury,2019/12/28 00:00:00+00,7316,112,SA (South Australia),0.007328562,1.162383606
198981,19123067553,Tarbuck Park,2019/12/29 00:00:00+00,125,6,NSW (New South Wales),0.000119915,0.054920994
2313,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,480,13,VIC (Victoria),0.000485332,0.133145282
7675,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,1722,23,VIC (Victoria),0.001727605,0.235357097
28749,55,TAMBO 55 - SUGGAN BUGGAN - MT STRADBROKE,2019/12/29 00:00:00+00,12,2,VIC (Victoria),1.21E-05,0.014870375
69251,,Adaminaby Complex (NSW),2019/12/29 00:00:00+00,91665,378,VIC (Victoria),0.091598222,3.730976107
72367,,Dunns Rd (NSW),2019/12/29 00:00:00+00,333890,612,VIC (Victoria),0.333416303,5.713993093
130999,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,642,12,VIC (Victoria),0.000649028,0.125560964
175207,52,TAMBO 52 - SUGGAN BUGGAN - MT MENAAK,2019/12/29 00:00:00+00,356,12,VIC (Victoria),0.000369623,0.111094916
216829,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,427,9,VIC (Victoria),0.000428652,0.094006071
271980,82,MURRAY GOLDFIELDS 82 - BERRIMAL - BERRIMAL-WEDDERB,2019/12/29 00:00:00+00,63,6,VIC (Victoria),6.30E-05,0.054606914
303376,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,316,8,VIC (Victoria),0.000317046,0.08323379
309268,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,169,6,VIC (Victoria),0.000169344,0.062486416
310482,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,373609,1121,VIC (Victoria),0.073079078,2.146573631
310483,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,373609,1121,VIC (Victoria),0.165743272,4.017253758
310484,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,373609,1121,VIC (Victoria),0.067955966,1.948829203
310485,26,UPPER MURRAY 26 - UPPER MURRAY - WALWA,2019/12/29 00:00:00+00,373609,1121,VIC (Victoria),0.076295057,1.495806403
203293,BF 2019 CWB 013,Marvel Loch,2019/12/29 00:00:00+00,2215,129,WA (Western Australia),0.002278391,0.832576728
311302,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.013133714,0.64725167
311303,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.000709541,0.232754
311304,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.004058929,0.421623076
311305,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.011194033,0.795673437
311306,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.022555165,0.678282383
311307,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.006254123,0.480473103
311308,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.002952053,0.336458549
311309,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.00602793,0.505296751
311310,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.000555836,0.169948219
311311,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.00304673,0.457882312
311312,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.00056531,0.318062694
311313,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.003846787,0.370381746
311314,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.01078528,0.656964266
311315,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.000138366,0.124169395
311316,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.00129048,0.299439446
311317,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.000902683,0.318569729
311318,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.009233048,0.515842788
311319,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.000853147,0.334461946
311320,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.004715406,0.37708459
311321,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.003193539,0.390380234
311322,BF 2019 ESP 014,Lake Dundas,2019/12/29 00:00:00+00,106257,1484,WA (Western Australia),0.000943736,0.28580132
85826,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,30,2,NSW (New South Wales),2.97E-05,0.021936126
134897,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,35,3,NSW (New South Wales),3.54E-05,0.030599786
153810,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,10,1,NSW (New South Wales),9.90E-06,0.011740838
154131,19123167769,Bondi,2019/12/30 00:00:00+00,3528,62,NSW (New South Wales),0.003650566,0.600022617
158820,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,14,2,NSW (New South Wales),1.38E-05,0.017017129
174668,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,16,2,NSW (New South Wales),1.61E-05,0.017522847
186228,19123168771,Border Fire,2019/12/30 00:00:00+00,196532,378,NSW (New South Wales),0.200951676,3.44723698
232457,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,6869,69,NSW (New South Wales),0.006898653,0.648913893
257808,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,91662,430,NSW (New South Wales),0.092025393,4.037283587
282898,19123168430,Adaminaby Complex,2019/12/30 00:00:00+00,18,2,NSW (New South Wales),1.76E-05,0.020350509
33478,,Barakula State Forest/NP/W/2019/008,2019/12/30 00:00:00+00,182,7,QLD (Queensland),0.000164669,0.070413285
31319,201912033,Keilira,2019/12/30 00:00:00+00,22854,130,SA (South Australia),0.023027353,1.290243963
60207,201912038,Cocata,2019/12/30 00:00:00+00,346,14,SA (South Australia),0.000339173,0.120314404
98996,201912034,Miltalie,2019/12/30 00:00:00+00,10219,87,SA (South Australia),0.010000676,0.681143163
310473,201912036,Ravine,2019/12/30 00:00:00+00,184941,1359,SA (South Australia),0.006058323,0.939424434
310474,201912036,Ravine,2019/12/30 00:00:00+00,184941,1359,SA (South Australia),0.146561745,3.709991645
310475,201912036,Ravine,2019/12/30 00:00:00+00,184941,1359,SA (South Australia),0.023305027,1.570934725
310476,201912036,Ravine,2019/12/30 00:00:00+00,184941,1359,SA (South Australia),0.005073785,0.745534541
310477,201912036,Ravine,2019/12/30 00:00:00+00,184941,1359,SA (South Australia),0.006867635,1.210127416
310478,201912036,Ravine,2019/12/30 00:00:00+00,184941,1359,SA (South Australia),0.00662191,1.606545443
11676,10769,"Louisa Bay, Southwest",2019/12/30 00:00:00+00,18,3,TAS (Tasmania),1.96E-05,0.029010791
143863,10766,Pelham Road,2019/12/30 00:00:00+00,2117,43,TAS (Tasmania),0.002323927,0.459024054
179324,10768,Mangana Road,2019/12/30 00:00:00+00,14770,104,TAS (Tasmania),0.01594801,1.110968193
192019,10771,Mount Malcolm,2019/12/30 00:00:00+00,8328,52,TAS (Tasmania),0.009021897,0.526873263
215789,10765,Lyell Highway Hamilton,2019/12/30 00:00:00+00,10,2,TAS (Tasmania),1.07E-05,0.018217111
246079,10770,Foochow Flinders Island,2019/12/30 00:00:00+00,2738,67,TAS (Tasmania),0.002975106,0.572929515
271296,10767,Shark Point Road,2019/12/30 00:00:00+00,14,3,TAS (Tasmania),1.55E-05,0.028666366
156237,29,WIMMERA 29 - YALLAKAR - ROSS MCDONALDS RD,2019/12/30 00:00:00+00,278,10,VIC (Victoria),0.000281968,0.103813087
264687,34,METROPOLITAN 34 - PLENTY GORGE - JUBILEE,2019/12/30 00:00:00+00,62,6,VIC (Victoria),6.49E-05,0.047593061
108488,BF 2019 GLD 051,Londonderry,2019/12/30 00:00:00+00,9681,413,WA (Western Australia),0.010781439,1.47855123
77853,20010169061,Pilot Lookout,2019/12/31 00:00:00+00,10068,101,NSW (New South Wales),0.010127858,1.012254204
108814,20010169061,Pilot Lookout,2019/12/31 00:00:00+00,48,3,NSW (New South Wales),4.86E-05,0.028982106
186922,20010169061,Pilot Lookout,2019/12/31 00:00:00+00,107,6,NSW (New South Wales),0.000107529,0.05727795
293441,20010169061,Pilot Lookout,2019/12/31 00:00:00+00,7770,81,NSW (New South Wales),0.007930796,0.772036272
159422,0,Second Valley,2019/12/31 00:00:00+00,28,2,SA (South Australia),2.82E-05,0.024168085
292398,0,Kappawanta,2019/12/31 00:00:00+00,97,5,SA (South Australia),9.39E-05,0.048078578
882,32,WIMMERA 32 - BRIMPAEN - HENTY HIGHWAY,2019/12/31 00:00:00+00,158,6,VIC (Victoria),0.000160179,0.057379338
28472,70,MALLEE 70 - BIG DESERT - RED BLUFF TRACK,2019/12/31 00:00:00+00,586,13,VIC (Victoria),0.000584375,0.130614542
39865,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,272,12,VIC (Victoria),0.000275872,0.126474622
45147,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,35,2,VIC (Victoria),3.59E-05,0.023526637
89380,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,105095,520,VIC (Victoria),0.108539537,4.077401062
94202,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,25,3,VIC (Victoria),2.51E-05,0.026739721
97273,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,19,4,VIC (Victoria),1.95E-05,0.038556147
112995,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,574,15,VIC (Victoria),0.000583782,0.154884288
126100,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,38,2,VIC (Victoria),3.84E-05,0.023059879
149288,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,77,4,VIC (Victoria),7.81E-05,0.035908202
160820,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,1576,60,VIC (Victoria),0.001607673,0.596435571
212031,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,5402,49,VIC (Victoria),0.005484609,0.490737996
212321,34,OVENS 34 - WHITFIELD - BLACK RANGE,2019/12/31 00:00:00+00,15,2,VIC (Victoria),1.53E-05,0.022059576
217638,77,GOULBURN 77 - ALPINE NATIONAL PARK - MOUNT LOVICK,2019/12/31 00:00:00+00,21,2,VIC (Victoria),2.11E-05,0.018574282
217990,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,27281,102,VIC (Victoria),0.02767556,1.031718371
220525,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,41,3,VIC (Victoria),4.11E-05,0.028194825
